"id","foId","afaId","farmerId","area","commodity","cbReference","problem","plan","status","createdAt","updatedAt","accurateInvoiceNo","rejectReason","snapshotAreaId","warehouseSource"
"cmouv74on0003l404fcgudfnd","cmn2ut48j0007jy040a1gsnei","cmmu0cnp40006zfy02oc00oz1","cmofiq3gs037fl204e6d9rz18","KABUPATEN KLATEN","Padi",,"pH tanah rendah","-","APPROVED","2026-05-07 02:26:12.215","2026-05-07 02:26:12.215",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmouw4oiw0003ky04ci664kdj","cmn2ut48j0007jy040a1gsnei","cmmu0cnp40006zfy02oc00oz1","cmofiq4hr03cjl204zyw29lyz","KABUPATEN KLATEN","Padi",,"pH tanah rendah","-","APPROVED","2026-05-07 02:52:17.576","2026-05-07 02:52:17.576",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmow8ulxt0002kv049q08glr7","cmn2ut48g0005jy040hwfi0jk","cmmu0cnp40006zfy02oc00oz1","cmow8uliu0000kv046ib7fq2q","KABUPATEN SUKOHARJO","Cabai",,"Tanaman bergejala kriting yang di sebabkan oleh hama tungau dan trips","-","APPROVED","2026-05-08 01:36:08.849","2026-05-08 01:36:08.849",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmowad3qz0001l804kc2hpl2s","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofipoz700o6l204g37mrasv","KABUPATEN BANYUMAS","Padi",,"Banyak garapan, hama sundep, wereng","-","DEMO_PLOT_SELESAI","2026-05-08 02:18:31.355","2026-05-08 02:18:31.355",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmowb47y40002js048hq69jnt","cmoglrsdk0003jp045dbe5d9l","cmmu0cnp40006zfy02oc00oz1","cmowb47q80000js042vehweot","Desa BAKALREJO, Kec. GUNTUR, KABUPATEN DEMAK","Padi",,"Merah merah","-","APPROVED","2026-05-08 02:39:36.509","2026-05-08 02:39:36.509",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmowb91fs0004i504tw7eg57k","cmn2ut490000djy043kfw99u4","cmmu0cnp40006zfy02oc00oz1","cmowb916x0002i50497a2fesb","Desa BAKALREJO, Kec. GUNTUR, KABUPATEN DEMAK","Padi",,"Banyak hama tikus","-","APPROVED","2026-05-08 02:43:21.352","2026-05-08 02:43:21.352",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmowbc3oe0001l704kn2fx5xu","cmoglrsdk0003jp045dbe5d9l","cmmu0cnp40006zfy02oc00oz1","cmofipmat006ml204ffkg4bbk","Desa BAKALREJO, Kec. GUNTUR, KABUPATEN DEMAK","Padi",,"Asem aseman, sundep","-","APPROVED","2026-05-08 02:45:44.222","2026-05-08 02:45:44.222",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmowcaqra000njm04psu3tupj","cmn2ut490000djy043kfw99u4","cmmu0cnp40006zfy02oc00oz1","cmowcaqm0000ljm04b72jcv35","Desa BAKALREJO, Kec. GUNTUR, KABUPATEN DEMAK","Padi",,"Tanah asam","-","APPROVED","2026-05-08 03:12:40.438","2026-05-08 03:12:40.438",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmowcd9nu0019l804j0ihbovg","cmn2ut490000djy043kfw99u4","cmmu0cnp40006zfy02oc00oz1","cmowcd9mk0017l804rq80yw3s","Desa BAKALREJO, Kec. GUNTUR, KABUPATEN DEMAK","Padi",,"Tanah asam","-","APPROVED","2026-05-08 03:14:38.251","2026-05-08 03:14:38.251",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmorwuqud001dl204soxmi8k2","cmn2ut48j0007jy040a1gsnei","cmmu0cnp40006zfy02oc00oz1",,"Untuk agenda semprot masal diarea kios Suka Tani, Palar","-",,"40ml diminta pak dedy untuk sampel","Untuk agenda semprot masal diarea kios Suka Tani, Palar","APPROVED","2026-05-05 00:49:15.11","2026-05-08 09:57:13.016",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmos02k4c000kkw049907rgvb","cmn2ut48g0005jy040hwfi0jk","cmmu0cnp40006zfy02oc00oz1","cmos02jti000ikw04jks8ukzf","KABUPATEN SUKOHARJO","Padi",,"pH tanah rendah","-","DEMO_PLOT_SELESAI","2026-05-05 02:19:18.493","2026-05-12 01:11:12.897",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmov2g7jb0001l7045pfl5ogt","cmmu0cnp40006zfy02oc00oz1","cmmu0cn8x0004zfy0rje4s1oa",,,"AFA_STOCK_IN",,,"kebutuhan untuk create demand FO dan Plantation","APPROVED","2026-05-07 05:49:13.128","2026-05-08 11:27:37.561",,,"cmmu5b29t0000jp04i02m5ac6","SAMPLE"
"cmowu59k60001jv04p9sdzjtj","cmn2ut48r0009jy04hylrc57r","cmmvjyntc0001l704r738ouwy",,"Pengajuan Stok","-",,"-","-","APPROVED","2026-05-08 11:32:17.958","2026-05-08 16:36:43.573",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoxmfkb90004js04dyrqdbji","cmn2ut49w000vjy0426qvfk1j","cmmu0cnp40006zfy02oc00oz1","cmoxmfjz90002js04tt67hapi","Desa GILIS, Kec. SARANG, KABUPATEN REMBANG","padi",,"asem-aseman, memaksimalkan fase vegetatif","-","APPROVED","2026-05-09 00:44:07.701","2026-05-09 00:44:07.701",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmorwr30z0002ih04j60usw21","cmoglrsdk0003jp045dbe5d9l","cmmu0cnp40006zfy02oc00oz1","cmorwr2ma0000ih04yuo61bvg","KABUPATEN DEMAK","Padi",,"pH tanah rendah","-","DEMO_PLOT_SELESAI","2026-05-05 00:46:24.276","2026-05-12 02:34:03.038",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmos1alvt0002jo04v9leqq57","cmoglrsdk0003jp045dbe5d9l","cmmu0cnp40006zfy02oc00oz1","cmos1aljs0000jo042et6gtof","KABUPATEN DEMAK","Padi",,"pH tanah rendah","-","DEMO_PLOT_SELESAI","2026-05-05 02:53:33.641","2026-05-12 02:42:12.869",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmos095680002l40474yx87q0","cmn2ut48g0005jy040hwfi0jk","cmmu0cnp40006zfy02oc00oz1","cmos094u40000l404n8lh27zg","KABUPATEN SUKOHARJO","Padi",,"Tidak ada kendala","-","DEMO_PLOT_SELESAI","2026-05-05 02:24:25.712","2026-05-15 03:41:12.13",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmogwyuxu000pkt045jymi2lq","cmn2ut490000djy043kfw99u4","cmmu0cnp40006zfy02oc00oz1","cmogwyupb000ekt04li0ns3ad","KABUPATEN DEMAK","Padi",,"pH tanah rendah, Lahan susah kering","-","DEMO_PLOT_SELESAI","2026-04-27 08:06:59.106","2026-04-27 08:18:59.59",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmogy3fl10001l104pv0pp60h","cmn2ut48r0009jy04hylrc57r","cmmvjyntc0001l704r738ouwy",,"Pengajuan Stok","-",,"ok","-","APPROVED","2026-04-27 08:38:32.097","2026-04-27 08:38:58.547",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoh2aud50001l104zxmqm93u","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofiurlg0024l5048bbqddvp","Desa PETIR, Kec. KALIBAGOR, KABUPATEN BANYUMAS","padi",,"wereng, sundep, gejala blas","-","APPROVED","2026-04-27 10:36:16.313","2026-04-27 10:36:16.313",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoh3j4i70001kz04h8s38n7m","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofiqar504icl204y57wimdg","KALIBAGOR","Padi",,"wereng, gejala kresek","-","APPROVED","2026-04-27 11:10:42.319","2026-04-27 11:10:42.319",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoh3n2nw0001ju04pkr6gmr3","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofipyyg02fil204ikdgdnom","Desa PETIR, Kec. KALIBAGOR, KABUPATEN BANYUMAS","padi",,"gejala kresek, asam²an","-","APPROVED","2026-04-27 11:13:46.556","2026-04-27 11:13:46.556",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmohzaetq0002lj05487fx4h6","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmohzaeg80000lj05ar9ti45m","KABUPATEN CILACAP","Padi",,"Tidak ada kendala","-","APPROVED","2026-04-28 01:59:43.502","2026-04-28 01:59:43.502",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmohzg05g000ilj05a0j7h1hz","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmohzfzv0000glj05gweazak8","KABUPATEN CILACAP","Padi",,"Tidak ada kendala","-","APPROVED","2026-04-28 02:04:04.42","2026-04-28 02:04:04.42",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmohzjau0000xlj05v9u47k41","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmofiq4lk03dpl204fwb2q5ly","KABUPATEN CILACAP","Padi",,"Tidak ada kendala","-","APPROVED","2026-04-28 02:06:38.232","2026-04-28 02:06:38.232",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmohzqxxn0002l4046tban602","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmohzqxl20000l404ynvbhky3","KABUPATEN CILACAP","Padi",,"Tidak ada kendala","-","APPROVED","2026-04-28 02:12:34.763","2026-04-28 02:12:34.763",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmohzwp190006ju04ifh11h2w","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmohzwoqy0004ju04wosin4wl","KABUPATEN CILACAP","Padi",,"Tidak ada kendala","-","APPROVED","2026-04-28 02:17:03.165","2026-04-28 02:17:03.165",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoi005gz000il404ywtt1z1b","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmoi0057n000gl40426xr45fc","KABUPATEN CILACAP","Padi",,"Tidak ada kendala","-","APPROVED","2026-04-28 02:19:44.435","2026-04-28 02:19:44.435",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoi030g9000oju041it6nt74","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmoi03088000mju04o6lk43d0","KABUPATEN CILACAP","Padi",,"Tidak ada kendala","-","APPROVED","2026-04-28 02:21:57.897","2026-04-28 02:21:57.897",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoi0voh20001jn04nx6u40f2","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofiqbs704pyl204jc7npezt","WELAHAN","Padi",,"ulat, sundep,gejala kresek","-","APPROVED","2026-04-28 02:44:15.398","2026-04-28 02:44:15.398",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoi18a5b0001l5046x0g15tf","cmn2ut49q000rjy04a4s6lixm","cmmu0cnp40006zfy02oc00oz1","cmofiq7ns03w2l204vv7d4fgy","KABUPATEN KUDUS","Padi",,"pH tanah rendah, Kebanjiran, Drainase buruk","-","APPROVED","2026-04-28 02:54:03.359","2026-04-28 02:54:03.359",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmoi1kiid0002ju04lzpi7jjv","cmn2ut48j0007jy040a1gsnei","cmmu0cnp40006zfy02oc00oz1","cmoi1ki8n0000ju04709p2e96","KABUPATEN KLATEN","Padi",,"Drainase buruk, Jumlah anakan sedikit","-","APPROVED","2026-04-28 03:03:34.069","2026-04-28 03:03:34.069",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmoi1uuab0006il04uacughk1","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmoi1uu1b0004il04zlsan3d6","KARANGAWEN","Padi",,"gejala kresek, wereng, ulat","-","APPROVED","2026-04-28 03:11:35.892","2026-04-28 03:11:35.892",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoi27q2v000nil042cq5iifk","cmnptxdfx0003ih04aeoz98ii","cmn2ut4aa0013jy04kr1572fk","cmoi27pxg000lil04k996i0tj","Desa PAGERTOYO, Kec. LIMBANGAN, KABUPATEN KENDAL","Padi",,"Tungro yang berasal dari walang sangit","-","APPROVED","2026-04-28 03:21:36.967","2026-04-28 03:21:36.967",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmoi41aje0002jl04fsd2a0g1","cmn2ut49j000njy041wql3gda","cmmu0cnp40006zfy02oc00oz1","cmoi41aa80000jl04m0xox1eh","KABUPATEN JEPARA","Padi",,"Kebanjiran","-","APPROVED","2026-04-28 04:12:36.122","2026-04-28 04:12:36.122",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmoi4x437000sjr04bhl45g3r","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmoi4x30w000qjr043vak0w37","Desa JEPARA KULON, Kec. BINANGUN, KABUPATEN CILACAP","Padi",,"maintain demoplot","-","APPROVED","2026-04-28 04:37:20.755","2026-04-28 04:37:20.755",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoi514pd0017jr04r19g841i","cmn2ut48v000bjy04dn3fav4n","cmmvjyntc0001l704r738ouwy","cmofm5puu003mjv04w82gplqj","Desa JEPARA KULON, Kec. BINANGUN, KABUPATEN CILACAP","Padi",,"maintain demoplot","-","APPROVED","2026-04-28 04:40:28.177","2026-04-28 04:40:28.177",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmojavscs0001i3041mv566ov","cmn2ut49w000vjy0426qvfk1j","cmmu0cnp40006zfy02oc00oz1","cmofiqbrg04pnl204a0zdai76","SEDAN","Padi",,"tanah asam, urea sulit","-","APPROVED","2026-04-29 00:12:02.764","2026-04-29 00:12:02.764",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmojdrwfx0001l7045ssb0bsu","cmn2ut490000djy043kfw99u4","cmmu0cnp40006zfy02oc00oz1",,"Pengajuan Stok","-",,"-","-","APPROVED","2026-04-29 01:33:00.285","2026-04-29 01:33:43.193",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmojdypsp0002l204q7bay79u","cmn2ut490000djy043kfw99u4","cmmu0cnp40006zfy02oc00oz1","cmojdyphv0000l204pligkvl9","Desa REJOSARI, Kec. KARANGAWEN, KABUPATEN DEMAK","Padi, jagung, tembakau",,"Hama beluk dan tikus, bahkan jagung sampai gagal panen. Tanah cenderung asam. Untuk jagung dan tembakau banyak ulernya","-","APPROVED","2026-04-29 01:38:18.265","2026-04-29 01:38:18.265",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmoia7y790001l604y0qnnorr","cmn2ut4aa0013jy04kr1572fk",,,,"AFA_STOCK_IN",,,"stok untuk musim tanam bulan depan","REJECTED","2026-04-28 07:05:44.417","2026-05-01 09:00:48.813",,"Ajukan kemasan sedang","cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmoia6udg0001l504zjvueq79","cmn2ut4aa0013jy04kr1572fk",,,,"AFA_STOCK_IN",,,"Stok untuk musim tanam bulan depan","REJECTED","2026-04-28 07:04:52.8","2026-05-01 09:00:56.895",,"Ajukan kemasan sedang","cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmoif50b30001la04aq5781py","cmn2ut49w000vjy0426qvfk1j","cmmu0cnp40006zfy02oc00oz1","cmofiqbr904pkl204s6xmvbbl","SEDAN","Padi",,"tanah asam sehingga gagal panen, tanah terlalu encer, lahan kebanjiran, urea sulit","-","DEMO_PLOT_SELESAI","2026-04-28 09:23:25.263","2026-05-06 01:24:04.37",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmos54tj80007la042s8k2fgk","cmn2ut4aa0013jy04kr1572fk","cmmu0cn8x0004zfy0rje4s1oa",,,"AFA_STOCK_IN",,,"Untuk Sample pak Miswandi","APPROVED","2026-05-05 04:41:02.083","2026-05-05 07:27:19.468","645.26.05.06278",,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmotgkke40002l504kwgomgmu","cmnptx8wa0001ih049zvdbkfp","cmn2ut4aa0013jy04kr1572fk","cmotgkk5q0000l504drr9d020","KABUPATEN TEGAL","Kubis",,"Harga jual murah","-","APPROVED","2026-05-06 02:48:58.685","2026-05-06 02:48:58.685",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmory0voz0002jo04tj8hcse9","cmoglrsdk0003jp045dbe5d9l","cmmu0cnp40006zfy02oc00oz1","cmory0vaz0000jo04ae1to05g","KABUPATEN DEMAK","Padi",,"pH tanah rendah","-","DEMO_PLOT_SELESAI","2026-05-05 01:22:00.947","2026-05-12 02:38:15.967",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmoi1uz0b0003l104311uz54b","cmn2ut49q000rjy04a4s6lixm","cmmu0cnp40006zfy02oc00oz1","cmofiq7my03vpl2045tmuu2q3","KABUPATEN KUDUS","Padi",,"pH tanah rendah, Kebanjiran, Pupuk sulit didapat, Pertumbuhan/keluarnya bulir tidak serempak, Drainase buruk","-","DEMO_PLOT_SELESAI","2026-04-28 03:11:42.012","2026-05-16 00:59:32.095",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmojfnpgy000ljr04xqlychs7","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofiqbo104oal204lrbqb4fw","SIRAMPOG","Padi",,"asam asaman(menurut beliau karena olah tanahnya tidak sempurna), tanaman kerdil, wereng, sundep","-","APPROVED","2026-04-29 02:25:43.858","2026-04-29 02:25:43.858",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmojfs2te000qjr04qmjbbuyp","cmn2ut490000djy043kfw99u4","cmmu0cnp40006zfy02oc00oz1","cmojfs2st000ojr04a9ao6shp","KABUPATEN DEMAK","Padi, Jagung",,"Kekurangan air, Drainase buruk, Pertumbuhan/keluarnya bulir tidak serempak","-","APPROVED","2026-04-29 02:29:07.778","2026-04-29 02:29:07.778",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmojge3d70002l104qf6fb37b","cmnptxdfx0003ih04aeoz98ii","cmn2ut4aa0013jy04kr1572fk","cmojge3610000l104xmcdxfk2","KABUPATEN KENDAL","Padi",,"pH tanah rendah, Lahan susah kering","-","APPROVED","2026-04-29 02:46:14.923","2026-04-29 02:46:14.923",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmojfw5mp0019jr04wv0a8lqd","cmnptxdfx0003ih04aeoz98ii","cmn2ut4aa0013jy04kr1572fk",,"Pengajuan Stok","-",,"-","-","APPROVED","2026-04-29 02:32:18.049","2026-04-29 03:39:45.127",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmojmc1r40001jx04cbttb9uo","cmmu0cnp40006zfy02oc00oz1",,,,"AFA_STOCK_IN",,,"Pengajuan tanggal 28 April 2026 untuk TGH 1 dan 2","REJECTED","2026-04-29 05:32:37.216","2026-04-29 08:21:04.672",,"salah tulis gramasi","cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmojmie7h0001l804lnxnfw15","cmn2ut490000djy043kfw99u4","cmmu0cnp40006zfy02oc00oz1",,"Pengajuan Stok","-",,"-","-","APPROVED","2026-04-29 05:37:33.293","2026-04-29 08:21:18.841",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmorz2hp5000al104zlj8xn1n","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmorz2hee0000l1044l3xf5ck","Desa PETIR, Kec. KALIBAGOR, KABUPATEN BANYUMAS","padi",,"keong, sundep, ulat, gejala kresek","-","APPROVED","2026-05-05 01:51:15.737","2026-05-05 01:51:15.737",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmojvstt4000hld04nink2ned","cmnptxdfx0003ih04aeoz98ii","cmn2ut4aa0013jy04kr1572fk","cmofipmhk0090l204iwduifun","KABUPATEN KENDAL","Padi",,"Lahan susah kering, pH tanah rendah, sundep, dan walang hijau","-","APPROVED","2026-04-29 09:57:36.616","2026-04-29 09:57:36.616",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmojvw6nt0004i6040iz7ov72","cmnptxdfx0003ih04aeoz98ii","cmn2ut4aa0013jy04kr1572fk","cmojvw6d90002i604e7ftegoz","KABUPATEN KENDAL","Padi",,"pH tanah rendah, Lahan susah kering, walang hijau, dan sundep","-","APPROVED","2026-04-29 10:00:13.241","2026-04-29 10:00:13.241",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmojw2xuv0003kw04vw8mt9qb","cmnptxdfx0003ih04aeoz98ii","cmn2ut4aa0013jy04kr1572fk","cmofipyy102fcl2043j84z1yn","KABUPATEN KENDAL","Padi",,"pH tanah rendah, Lahan susah kering, sundep, dan wereng","-","APPROVED","2026-04-29 10:05:28.424","2026-04-29 10:05:28.424",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmokogjod0001js04slo7b7ai","cmnptxdfx0003ih04aeoz98ii","cmn2ut4aa0013jy04kr1572fk",,"Pengajuan Stok","-",,"-","-","APPROVED","2026-04-29 23:19:52.478","2026-04-29 23:28:13.114",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmokrymyf0005jr04hgied1oz","cmn2ut48r0009jy04hylrc57r","cmmvjyntc0001l704r738ouwy","cmofipvus01whl204y36o6zz4","KABUPATEN WONOSOBO","Padi, Cabai",,"Tidak ada kendala","-","APPROVED","2026-04-30 00:57:55.383","2026-04-30 00:57:55.383",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmoksakr9000sjr04glzfr5h9","cmn2ut48j0007jy040a1gsnei","cmmu0cnp40006zfy02oc00oz1","cmofipy4302arl2040sc011og","KABUPATEN KLATEN","Padi",,"Kebanjiran, pH tanah rendah","-","APPROVED","2026-04-30 01:07:12.405","2026-04-30 01:07:12.405",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmoktj2xa0008kz04qaij277a","cmn2ut48j0007jy040a1gsnei","cmmu0cnp40006zfy02oc00oz1","cmoktj2m30006kz04yo84hfoq","KABUPATEN KLATEN","Padi",,"pH tanah rendah","-","APPROVED","2026-04-30 01:41:48.814","2026-04-30 01:41:48.814",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmokttfug0004l404tdiexjik","cmn2ut48j0007jy040a1gsnei","cmmu0cnp40006zfy02oc00oz1","cmokttfjl0002l404wpun04g5","KABUPATEN KLATEN","Padi",,"pH tanah rendah, Kebanjiran","-","APPROVED","2026-04-30 01:49:52.121","2026-04-30 01:49:52.121",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmokudxmg001dl404zhn64nli","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofiqbo104oal204lrbqb4fw","SIRAMPOG","Padi",,"asam asaman(menurut beliau karena olah tanahnya tidak sempurna), tanaman kerdil, wereng, sundep","-","APPROVED","2026-04-30 02:05:48.281","2026-04-30 02:05:48.281",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmokuz2p00008l504b1urkhjc","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmokuz2dz0006l504aszk15gq","Desa PETIR, Kec. KALIBAGOR, KABUPATEN BANYUMAS","padi",,"keong, beberapa daun bagian bawah menguning karna kurang nutrisi (stress akar)","-","APPROVED","2026-04-30 02:22:14.628","2026-04-30 02:22:14.628",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmokvg4dw0001ju04sfr0tb0d","cmn2ut49q000rjy04a4s6lixm","cmmu0cnp40006zfy02oc00oz1",,"Pengajuan Stok","-",,"Untuk lahan bu silvi dan pak harjo","-","APPROVED","2026-04-30 02:35:29.973","2026-04-30 02:39:40.215",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmokvmoss000el504poudo9w1","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofm5oeo0033jv0401tdd9y9","Desa PETIR, Kec. KALIBAGOR, KABUPATEN BANYUMAS","padi",,"keong, ulat, sundep dan wereng","-","APPROVED","2026-04-30 02:40:36.364","2026-04-30 02:40:36.364",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmokuxj1c0001l704ifcj07bx","cmn2ut49q000rjy04a4s6lixm","cmmu0cnp40006zfy02oc00oz1",,"Pengajuan Stok","-",,"Untuk kebun bu silvi","-","APPROVED","2026-04-30 02:21:02.496","2026-04-30 02:43:17.446",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmokw0dvl0003l1044qe7w9sk","cmn2ut49f000ljy04iv28asey","cmmvjyntc0001l704r738ouwy","cmofiq5vb03m2l20498607tvi","Desa PETIR, Kec. KALIBAGOR, KABUPATEN BANYUMAS","padi",,"wereng, ulat, keong","-","APPROVED","2026-04-30 02:51:15.393","2026-04-30 02:51:15.393",,,"cmmu5baag0002jp04tu1z121e","MAIN"
"cmokw4nfm0002jo04e6ew9cy2","cmnptx8wa0001ih049zvdbkfp","cmn2ut4aa0013jy04kr1572fk","cmokw4n1o0000jo04ath40xqg","Desa DAWUHAN, Kec. SIRAMPOG, KABUPATEN BREBES","Kentang",,"Ulat grayak, penggorok daun, tanaman stress","-","APPROVED","2026-04-30 02:54:34.403","2026-04-30 02:54:34.403",,,"cmmu5bdk90003jp04wwmqip3w","MAIN"
"cmokvim0l002ll40421jkrmsq","cmn2ut49m000pjy04tvucyl37","cmmu0cnp40006zfy02oc00oz1","cmokvilse002jl404np4v4ptb","Desa KEDUNGSARI, Kec. TAYU, KABUPATEN PATI","padi",,"tidak ada","-","DEMO_PLOT_SELESAI","2026-04-30 02:37:26.134","2026-05-04 02:50:06.66",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmoku0ubb000sl4046b2154zc","cmn2ut49t000tjy04sn5nl6nl","cmmu0cnp40006zfy02oc00oz1","cmoku0u03000ql404fpora15u","KABUPATEN PATI","Padi",,"Tidak ada kendala, Banyak garapan","-","DEMO_PLOT_SELESAI","2026-04-30 01:55:37.463","2026-05-07 08:55:45.089",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmojfh4ei0002jr04ov55qhur","cmn2ut49q000rjy04a4s6lixm","cmmu0cnp40006zfy02oc00oz1","cmojfh4cg0000jr04nu7z8l9p","KABUPATEN KUDUS","Padi",,"pH tanah rendah, Drainase buruk","-","DEMO_PLOT_SELESAI","2026-04-29 02:20:36.619","2026-05-09 00:38:09.486",,,"cmmu5b29t0000jp04i02m5ac6","MAIN"
"cmojffns40005jo04ipg2hgnu","cmn2ut48g0005jy040hwfi0jk","cmmu0cnp40006zfy02oc00oz1","cmofiq5rk03knl20493m1qcep","KABUPATEN KARANGANYAR","Padi",,"pH tanah rendah","-","DEMO_PLOT_SELESAI","2026-04-29 02:19:28.421","2026-05-11 09:38:34.555",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
"cmojfkqap000kih04tswv2zg4","cmn2ut48g0005jy040hwfi0jk","cmmu0cnp40006zfy02oc00oz1","cmofipqe800zdl204tju89dsc","KABUPATEN KARANGANYAR","Padi",,"pH tanah rendah","-","DEMO_PLOT_SELESAI","2026-04-29 02:23:24.961","2026-05-11 09:39:56.955",,,"cmmu5b6vr0001jp04nn83ngz5","MAIN"
